employee_id,week,leaves,wfh,engagement,exception wfh
EMP0401,18,0,2,89,2
EMP0401,19,3,0,78,3
EMP0401,20,1,3,62,4
EMP0401,21,2,0,72,1
EMP0401,22,0,0,64,5
EMP0401,23,2,0,80,1
EMP0401,24,2,3,93,1
EMP0401,25,0,1,99,1
EMP0401,26,0,0,98,1
EMP0401,27,0,0,70,2
EMP0401,28,2,0,87,2
EMP0401,29,1,0,60,3
EMP0401,30,0,0,72,3
EMP0401,31,1,0,79,5
EMP0401,32,0,0,74,1
EMP0401,33,0,0,64,2
EMP0401,34,0,0,87,1
EMP0401,35,0,3,71,5
EMP0401,36,0,0,65,1
EMP0401,37,2,1,76,2
EMP0401,39,0,1,70,1
EMP0401,40,0,0,71,4
EMP0401,41,1,3,95,2
EMP0401,42,0,0,80,5
EMP0401,43,1,0,75,4
EMP0401,45,0,0,97,1
EMP0401,46,0,0,99,3
EMP0401,47,0,2,89,1
EMP0401,48,3,1,61,1
EMP0401,49,0,0,84,3
EMP0401,50,0,1,78,4
EMP0401,51,0,3,69,5
EMP0401,52,0,3,96,3
EMP0402,1,0,3,61,1
EMP0402,2,0,0,84,5
EMP0402,3,3,0,84,4
EMP0402,4,2,0,64,5
EMP0402,5,0,2,60,1
EMP0402,6,0,3,85,3
EMP0402,7,0,3,69,5
EMP0402,8,0,0,92,4
EMP0402,9,0,0,67,4
EMP0402,10,0,2,62,3
EMP0402,11,0,3,96,5
EMP0402,12,2,0,77,1
EMP0402,13,0,1,78,1
EMP0402,14,3,2,99,4
EMP0402,15,1,0,92,5
EMP0402,17,0,0,97,2
EMP0402,18,0,0,70,4
EMP0402,20,0,0,98,4
EMP0402,21,3,1,73,2
EMP0402,22,0,0,89,4
EMP0402,23,0,3,86,5
EMP0402,24,0,3,92,4
EMP0402,25,0,2,66,5
EMP0402,26,0,3,69,2
EMP0402,27,0,0,64,1
EMP0402,28,0,0,62,2
EMP0402,29,0,2,81,5
EMP0402,30,0,1,69,2
EMP0402,33,3,0,97,1
EMP0402,34,3,0,100,4
EMP0402,35,0,3,84,2
EMP0402,36,3,0,82,4
EMP0402,37,0,0,68,5
EMP0402,40,0,1,100,2
EMP0402,41,0,0,83,5
EMP0402,42,0,0,87,4
EMP0402,44,0,0,97,3
EMP0402,45,0,0,90,3
EMP0402,46,3,2,81,4
EMP0402,47,0,0,64,2
EMP0402,48,3,0,68,4
EMP0402,49,2,3,94,1
EMP0402,50,2,2,80,4
EMP0402,51,0,3,78,1
EMP0402,52,0,0,92,5
EMP0403,2,0,0,82,2
EMP0403,3,2,3,86,1
EMP0403,5,0,0,98,1
EMP0403,6,1,3,99,4
EMP0403,7,0,0,99,2
EMP0403,8,2,0,73,2
EMP0403,9,0,3,81,3
EMP0403,10,0,0,88,1
EMP0403,11,0,1,92,3
EMP0403,12,0,0,68,4
EMP0403,13,0,0,98,1
EMP0403,14,0,0,68,3
EMP0403,16,0,2,89,3
EMP0403,17,0,2,62,2
EMP0403,18,0,0,66,4
EMP0403,19,2,0,91,3
EMP0403,20,0,2,79,3
EMP0403,21,0,0,65,5
EMP0403,22,0,1,64,3
EMP0403,23,1,0,71,2
EMP0403,24,0,0,77,2
EMP0403,25,0,0,71,3
EMP0403,26,0,0,99,4
EMP0403,27,0,3,83,1
EMP0403,28,0,0,94,3
EMP0403,29,1,3,96,4
EMP0403,30,0,2,82,4
EMP0403,31,3,0,84,1
EMP0403,32,0,2,61,1
EMP0403,33,1,0,69,4
EMP0403,35,0,0,94,2
EMP0403,36,1,0,76,2
EMP0403,37,3,0,77,1
EMP0403,38,0,0,73,2
EMP0403,39,0,0,61,2
EMP0403,40,3,1,74,1
EMP0403,41,3,0,90,4
EMP0403,42,2,1,92,1
EMP0403,43,3,2,90,5
EMP0403,44,0,0,86,2
EMP0403,45,0,0,91,4
EMP0403,46,3,0,62,2
EMP0403,47,3,0,93,4
EMP0403,48,0,0,90,3
EMP0403,49,0,0,76,2
EMP0403,50,0,0,63,4
EMP0403,51,3,1,78,1
EMP0403,52,0,2,89,4
EMP0404,1,0,0,72,3
EMP0404,2,0,0,90,5
EMP0404,3,0,3,80,4
EMP0404,4,0,0,69,2
EMP0404,5,0,3,71,4
EMP0404,7,0,0,88,1
EMP0404,8,2,0,71,2
EMP0404,9,0,0,67,2
EMP0404,10,0,0,80,3
EMP0404,11,0,0,64,3
EMP0404,12,0,0,87,5
EMP0404,13,0,0,60,5
EMP0404,14,0,0,86,1
EMP0404,15,0,0,88,2
EMP0404,16,0,1,93,4
EMP0404,17,0,0,78,1
EMP0404,18,0,0,94,1
EMP0404,19,0,3,82,4
EMP0404,20,0,2,92,1
EMP0404,21,0,2,94,1
EMP0404,22,0,1,97,1
EMP0404,23,0,0,80,2
EMP0404,24,0,0,64,4
EMP0404,25,2,1,83,3
EMP0404,27,3,2,62,5
EMP0404,28,0,0,86,5
EMP0404,29,0,0,63,1
EMP0404,30,0,1,60,5
EMP0404,31,0,1,91,5
EMP0404,32,0,3,97,3
EMP0404,33,0,0,96,1
EMP0404,34,0,2,82,2
EMP0404,35,0,0,98,2
EMP0404,36,0,0,69,4
EMP0404,37,0,0,62,4
EMP0404,38,0,3,85,2
EMP0404,39,0,3,80,1
EMP0404,40,0,0,90,3
EMP0404,41,1,0,78,3
EMP0404,42,0,3,72,3
EMP0404,43,0,0,78,3
EMP0404,44,0,2,65,4
EMP0404,45,0,0,73,1
EMP0404,46,0,1,79,4
EMP0404,47,0,3,60,1
EMP0404,48,0,0,62,4
EMP0404,49,0,0,64,5
EMP0404,50,1,3,75,5
EMP0404,51,2,1,98,1
EMP0404,52,0,0,64,5
EMP0405,1,3,0,61,4
EMP0405,2,0,0,76,2
EMP0405,3,0,0,76,2
EMP0405,4,0,0,68,3
EMP0405,5,0,1,66,4
EMP0405,6,0,1,69,1
EMP0405,7,0,3,70,2
EMP0405,8,0,0,95,5
EMP0405,9,0,0,81,4
EMP0405,10,3,2,62,2
EMP0405,11,0,2,78,1
EMP0405,12,0,0,94,1
EMP0405,13,0,0,82,4
EMP0405,14,0,2,78,3
EMP0405,15,3,0,79,5
EMP0405,16,0,0,87,2
EMP0405,18,0,3,91,5
EMP0405,19,3,0,94,2
EMP0405,20,3,0,82,1
EMP0405,21,1,0,87,4
EMP0405,22,0,0,64,2
EMP0405,23,0,0,72,4
EMP0405,24,0,1,77,4
EMP0405,25,0,0,73,2
EMP0405,26,0,0,64,4
EMP0405,27,0,3,93,4
EMP0405,28,0,1,61,1
EMP0405,29,0,0,60,4
EMP0405,30,0,2,88,3
EMP0405,32,0,0,87,4
EMP0405,33,0,0,90,3
EMP0405,34,0,0,65,4
EMP0405,35,0,0,64,1
EMP0405,36,2,0,97,1
EMP0405,38,0,0,90,4
EMP0405,40,0,3,82,1
EMP0405,41,0,0,64,3
EMP0405,42,0,0,61,1
EMP0405,43,0,1,81,5
EMP0405,44,0,3,95,1
EMP0405,45,0,0,92,4
EMP0405,47,0,0,68,5
EMP0405,48,0,3,61,5
EMP0405,49,0,2,95,2
EMP0405,51,0,0,99,4
EMP0406,1,0,0,100,5
EMP0406,2,0,0,63,1
EMP0406,3,0,0,80,5
EMP0406,4,1,0,83,4
EMP0406,5,0,0,66,2
EMP0406,6,2,0,66,3
EMP0406,7,0,3,97,5
EMP0406,8,0,3,70,5
EMP0406,9,0,0,85,4
EMP0406,10,1,0,84,4
EMP0406,11,0,0,70,4
EMP0406,12,0,0,62,3
EMP0406,13,0,2,64,3
EMP0406,14,0,1,99,1
EMP0406,15,0,0,63,1
EMP0406,16,0,0,64,1
EMP0406,17,0,2,82,3
EMP0406,18,1,2,96,1
EMP0406,19,0,1,81,4
EMP0406,20,0,3,64,1
EMP0406,21,0,2,60,3
EMP0406,23,0,0,89,1
EMP0406,24,3,0,66,5
EMP0406,25,0,0,79,5
EMP0406,26,0,0,87,5
EMP0406,27,0,0,65,3
EMP0406,28,0,1,76,3
EMP0406,29,2,0,60,1
EMP0406,30,0,0,61,5
EMP0406,31,0,0,65,5
EMP0406,32,3,1,82,1
EMP0406,33,0,0,64,1
EMP0406,34,0,0,74,3
EMP0406,35,1,0,81,5
EMP0406,36,0,3,70,4
EMP0406,37,0,0,99,5
EMP0406,40,0,0,78,3
EMP0406,41,0,0,92,5
EMP0406,43,0,3,61,2
EMP0406,44,0,0,66,4
EMP0406,45,0,3,85,5
EMP0406,47,0,0,65,5
EMP0406,49,0,0,67,4
EMP0406,50,2,0,87,2
EMP0406,51,1,2,86,1
EMP0407,1,0,0,68,4
EMP0407,2,3,0,94,1
EMP0407,3,0,0,60,4
EMP0407,4,0,0,91,1
EMP0407,5,2,2,94,4
EMP0407,6,0,0,61,1
EMP0407,7,0,0,80,1
EMP0407,8,1,3,95,4
EMP0407,9,0,2,84,1
EMP0407,11,1,0,72,3
EMP0407,12,0,2,91,5
EMP0407,13,0,1,85,1
EMP0407,15,1,2,76,2
EMP0407,17,0,0,69,4
EMP0407,18,3,0,97,4
EMP0407,19,0,3,91,2
EMP0407,20,0,3,82,3
EMP0407,22,0,0,71,5
EMP0407,23,0,0,79,5
EMP0407,24,0,3,95,5
EMP0407,25,0,0,73,5
EMP0407,26,0,0,71,1
EMP0407,27,0,0,61,1
EMP0407,28,3,3,87,5
EMP0407,29,0,0,96,2
EMP0407,30,0,0,88,3
EMP0407,31,0,1,83,5
EMP0407,32,0,1,74,1
EMP0407,33,0,0,79,5
EMP0407,34,0,0,71,2
EMP0407,35,0,0,76,2
EMP0407,36,0,0,69,4
EMP0407,37,0,0,91,1
EMP0407,38,0,0,69,4
EMP0407,39,0,2,68,3
EMP0407,40,0,2,74,4
EMP0407,42,3,2,85,2
EMP0407,43,3,0,65,2
EMP0407,44,1,0,76,1
EMP0407,45,1,1,63,4
EMP0407,46,0,0,80,5
EMP0407,47,0,2,87,4
EMP0407,48,0,3,69,4
EMP0407,49,0,0,71,2
EMP0407,50,0,3,100,4
EMP0407,51,0,0,60,5
EMP0407,52,0,0,97,1
EMP0408,1,3,3,97,4
EMP0408,2,0,0,65,2
EMP0408,4,0,0,90,1
EMP0408,5,0,0,65,4
EMP0408,6,1,2,60,3
EMP0408,7,0,0,64,2
EMP0408,8,0,0,87,1
EMP0408,9,0,0,92,3
EMP0408,10,0,0,75,2
EMP0408,11,0,2,79,4
EMP0408,12,0,0,76,4
EMP0408,14,0,3,76,5
EMP0408,15,0,0,91,5
EMP0408,16,0,0,92,5
EMP0408,17,0,1,82,3
EMP0408,18,0,0,74,3
EMP0408,19,0,3,91,5
EMP0408,20,0,1,77,1
EMP0408,21,0,3,75,5
EMP0408,22,0,1,78,5
EMP0408,23,1,0,62,2
EMP0408,24,2,0,73,2
EMP0408,25,0,2,93,5
EMP0408,27,0,0,78,2
EMP0408,28,1,3,96,5
EMP0408,29,0,0,78,4
EMP0408,30,0,2,81,4
EMP0408,31,0,0,63,3
EMP0408,32,0,0,91,4
EMP0408,33,0,0,84,3
EMP0408,34,0,0,74,3
EMP0408,35,0,0,93,1
EMP0408,36,0,2,94,3
EMP0408,37,0,1,84,3
EMP0408,38,0,0,79,2
EMP0408,40,2,3,92,5
EMP0408,41,0,0,64,3
EMP0408,42,0,2,89,5
EMP0408,43,0,2,71,5
EMP0408,44,0,2,84,3
EMP0408,45,0,0,99,4
EMP0408,46,0,1,76,4
EMP0408,47,0,1,63,5
EMP0408,49,0,3,95,1
EMP0408,50,0,0,71,5
EMP0408,51,0,1,74,3
EMP0408,52,0,2,100,4
EMP0409,1,0,0,82,5
EMP0409,2,0,2,82,1
EMP0409,3,2,0,74,5
EMP0409,4,0,1,91,2
EMP0409,6,0,0,60,3
EMP0409,7,0,2,80,3
EMP0409,8,0,3,87,3
EMP0409,9,0,0,95,1
EMP0409,11,0,0,74,4
EMP0409,13,0,3,66,1
EMP0409,14,0,1,67,1
EMP0409,15,0,0,73,5
EMP0409,16,2,0,93,4
EMP0409,18,0,3,90,3
EMP0409,19,3,0,71,4
EMP0409,20,0,2,66,5
EMP0409,21,0,0,87,1
EMP0409,22,0,1,74,1
EMP0409,23,0,0,67,5
EMP0409,24,0,2,79,5
EMP0409,25,0,1,92,1
EMP0409,26,0,3,76,2
EMP0409,27,0,3,88,1
EMP0409,28,0,0,96,4
EMP0409,29,0,0,84,2
EMP0409,30,1,2,81,4
EMP0409,31,0,1,62,3
EMP0409,32,1,0,82,4
EMP0409,33,0,2,63,2
EMP0409,34,0,0,90,3
EMP0409,35,0,0,96,3
EMP0409,36,0,0,94,1
EMP0409,37,1,0,80,4
EMP0409,38,0,3,99,4
EMP0409,40,0,0,73,2
EMP0409,41,0,0,75,1
EMP0409,42,0,2,71,2
EMP0409,43,0,1,96,1
EMP0409,44,0,0,87,5
EMP0409,45,0,1,75,4
EMP0409,46,0,0,90,5
EMP0409,47,0,0,100,3
EMP0409,48,0,0,85,2
EMP0409,49,0,0,89,1
EMP0409,50,2,0,64,5
EMP0409,51,2,0,72,1
EMP0409,52,0,2,82,5
EMP0410,1,3,1,90,5
EMP0410,2,0,1,87,5
EMP0410,3,0,0,99,4
EMP0410,4,0,0,60,1
EMP0410,5,0,0,89,5
EMP0410,6,0,0,88,3
EMP0410,7,0,0,70,1
EMP0410,8,0,0,61,2
EMP0410,9,0,0,94,2
EMP0410,10,0,2,76,2
EMP0410,11,0,1,65,5
EMP0410,12,0,2,71,1
EMP0410,13,0,1,73,2
EMP0410,14,3,0,63,1
EMP0410,15,0,0,100,2
EMP0410,16,0,0,96,1
EMP0410,17,0,0,94,3
EMP0410,18,1,2,67,4
EMP0410,19,0,0,97,5
EMP0410,20,0,0,68,1
EMP0410,21,2,0,77,5
EMP0410,22,1,0,72,2
EMP0410,23,0,3,85,4
EMP0410,24,0,3,73,3
EMP0410,25,0,1,82,3
EMP0410,26,0,0,60,1
EMP0410,27,0,0,66,3
EMP0410,28,3,1,63,5
EMP0410,30,0,0,93,2
EMP0410,31,0,0,75,3
EMP0410,32,0,0,68,2
EMP0410,33,0,0,89,1
EMP0410,34,0,0,92,3
EMP0410,35,1,3,73,5
EMP0410,36,2,2,69,3
EMP0410,37,0,0,95,2
EMP0410,38,0,2,97,4
EMP0410,39,0,3,77,4
EMP0410,40,1,0,99,3
EMP0410,41,0,1,90,5
EMP0410,42,0,2,82,2
EMP0410,43,2,0,87,4
EMP0410,44,0,0,81,1
EMP0410,45,0,0,90,1
EMP0410,47,0,3,99,2
EMP0410,48,0,3,94,5
EMP0410,49,0,0,72,2
EMP0410,50,0,0,89,1
EMP0410,51,0,0,66,4
EMP0410,52,0,0,75,3
EMP0411,1,0,0,67,1
EMP0411,2,3,0,95,5
EMP0411,3,0,0,63,3
EMP0411,4,0,0,65,4
EMP0411,5,2,0,84,5
EMP0411,6,0,0,70,3
EMP0411,7,0,3,71,2
EMP0411,8,0,3,99,5
EMP0411,9,0,1,63,2
EMP0411,10,0,0,60,1
EMP0411,11,0,1,72,1
EMP0411,12,0,0,99,3
EMP0411,13,0,0,63,3
EMP0411,14,0,0,80,3
EMP0411,15,0,3,92,4
EMP0411,16,0,0,84,2
EMP0411,17,0,3,84,5
EMP0411,18,2,1,97,2
EMP0411,19,3,3,100,5
EMP0411,20,1,0,65,3
EMP0411,21,0,0,80,2
EMP0411,22,0,0,92,1
EMP0411,23,0,1,73,5
EMP0411,24,0,0,60,1
EMP0411,26,0,3,69,3
EMP0411,27,0,2,77,1
EMP0411,29,0,0,93,2
EMP0411,30,1,0,100,4
EMP0411,31,0,3,61,5
EMP0411,32,0,0,63,1
EMP0411,33,0,2,60,4
EMP0411,35,0,0,92,3
EMP0411,36,0,0,64,5
EMP0411,37,0,1,99,3
EMP0411,38,0,3,74,2
EMP0411,39,3,0,71,3
EMP0411,41,0,3,99,2
EMP0411,42,0,2,72,5
EMP0411,43,3,1,91,1
EMP0411,45,0,0,74,3
EMP0411,46,0,2,98,5
EMP0411,47,0,0,72,1
EMP0411,48,0,3,72,1
EMP0411,49,0,3,75,5
EMP0411,50,2,0,84,5
EMP0411,51,3,0,85,4
EMP0411,52,0,0,83,5
EMP0412,1,0,0,67,5
EMP0412,2,0,0,85,5
EMP0412,3,0,0,87,3
EMP0412,4,3,0,99,5
EMP0412,5,0,1,68,2
EMP0412,7,0,3,79,4
EMP0412,8,2,2,96,2
EMP0412,9,0,0,61,2
EMP0412,10,0,0,85,1
EMP0412,11,0,0,85,2
EMP0412,12,0,0,96,2
EMP0412,13,0,0,78,2
EMP0412,14,0,3,73,1
EMP0412,15,0,0,78,2
EMP0412,16,0,0,66,4
EMP0412,18,0,0,63,2
EMP0412,19,0,0,79,5
EMP0412,20,0,0,83,1
EMP0412,21,0,0,65,2
EMP0412,22,0,1,60,2
EMP0412,23,0,0,80,1
EMP0412,24,0,3,93,2
EMP0412,25,0,3,92,5
EMP0412,26,0,2,65,2
EMP0412,27,0,0,93,2
EMP0412,28,0,0,98,5
EMP0412,29,0,0,75,1
EMP0412,30,0,0,61,3
EMP0412,31,0,3,61,1
EMP0412,32,1,0,68,1
EMP0412,33,0,0,81,4
EMP0412,35,0,0,63,3
EMP0412,36,0,0,87,2
EMP0412,37,0,1,92,2
EMP0412,39,0,0,74,2
EMP0412,40,2,0,80,4
EMP0412,41,0,0,78,4
EMP0412,42,0,0,75,2
EMP0412,43,0,2,100,2
EMP0412,44,3,1,98,1
EMP0412,45,0,1,92,3
EMP0412,47,0,3,62,1
EMP0412,48,0,0,91,1
EMP0412,49,0,2,99,5
EMP0412,50,3,0,99,5
EMP0412,51,0,2,87,2
EMP0412,52,0,2,86,4
EMP0413,2,2,3,77,3
EMP0413,3,0,0,62,4
EMP0413,4,1,3,87,2
EMP0413,5,0,0,75,5
EMP0413,6,0,1,95,1
EMP0413,7,2,0,93,4
EMP0413,8,0,0,87,1
EMP0413,9,0,0,67,1
EMP0413,10,0,3,90,5
EMP0413,11,0,2,81,1
EMP0413,12,1,0,72,3
EMP0413,13,0,0,98,5
EMP0413,14,0,0,72,4
EMP0413,15,1,1,90,1
EMP0413,16,0,0,84,1
EMP0413,17,0,0,73,1
EMP0413,18,0,0,69,2
EMP0413,19,0,3,91,3
EMP0413,20,0,3,82,3
EMP0413,21,0,0,64,2
EMP0413,22,0,0,67,2
EMP0413,23,0,3,98,1
EMP0413,24,0,0,61,3
EMP0413,25,0,0,71,4
EMP0413,27,1,1,63,3
EMP0413,28,0,0,63,5
EMP0413,29,0,0,95,1
EMP0413,30,0,0,81,4
EMP0413,31,0,1,85,1
EMP0413,32,0,0,63,1
EMP0413,33,0,3,72,4
EMP0413,34,0,0,62,3
EMP0413,35,0,0,69,5
EMP0413,36,0,0,90,4
EMP0413,37,3,0,63,3
EMP0413,39,0,2,85,3
EMP0413,40,0,3,65,3
EMP0413,41,1,1,72,2
EMP0413,42,0,0,71,5
EMP0413,43,0,0,63,2
EMP0413,44,0,1,74,5
EMP0413,45,0,2,84,5
EMP0413,46,0,3,83,3
EMP0413,47,3,1,88,3
EMP0413,48,0,0,77,4
EMP0413,49,0,3,74,5
EMP0413,51,0,1,93,3
EMP0413,52,0,0,98,2
EMP0414,1,0,2,94,5
EMP0414,2,0,2,85,4
EMP0414,3,0,3,63,2
EMP0414,4,0,0,61,3
EMP0414,5,0,0,88,2
EMP0414,6,0,0,96,3
EMP0414,7,0,0,89,2
EMP0414,8,0,2,69,1
EMP0414,9,0,0,69,4
EMP0414,10,1,1,79,2
EMP0414,11,0,0,92,3
EMP0414,12,0,2,67,2
EMP0414,14,0,0,71,2
EMP0414,15,0,0,92,4
EMP0414,16,0,0,91,2
EMP0414,18,0,0,98,3
EMP0414,19,0,0,96,4
EMP0414,20,0,0,61,5
EMP0414,21,0,0,60,1
EMP0414,22,0,0,71,1
EMP0414,23,0,0,72,2
EMP0414,24,0,0,88,3
EMP0414,25,0,2,83,5
EMP0414,26,0,3,71,2
EMP0414,27,0,0,93,1
EMP0414,28,1,0,92,4
EMP0414,29,1,2,88,1
EMP0414,30,2,1,96,5
EMP0414,31,0,0,66,5
EMP0414,32,0,3,79,4
EMP0414,33,0,0,91,2
EMP0414,34,0,0,73,3
EMP0414,35,0,0,93,3
EMP0414,36,2,2,69,4
EMP0414,38,2,2,93,1
EMP0414,39,3,0,61,3
EMP0414,40,0,0,61,1
EMP0414,41,2,3,95,5
EMP0414,42,0,3,60,5
EMP0414,43,3,0,63,3
EMP0414,44,0,0,62,5
EMP0414,45,0,0,81,5
EMP0414,46,0,0,95,3
EMP0414,47,0,3,66,3
EMP0414,48,0,1,88,2
EMP0414,49,0,0,98,5
EMP0414,50,3,0,89,5
EMP0414,51,1,1,93,5
EMP0414,52,0,0,100,1
EMP0415,1,0,0,93,4
EMP0415,2,3,1,96,3
EMP0415,3,1,0,68,1
EMP0415,4,0,0,61,1
EMP0415,5,0,3,87,4
EMP0415,6,0,2,99,2
EMP0415,7,0,3,97,3
EMP0415,8,2,0,71,1
EMP0415,9,0,0,91,5
EMP0415,11,0,3,95,3
EMP0415,12,0,2,82,1
EMP0415,13,0,0,84,4
EMP0415,14,1,0,76,4
EMP0415,15,3,0,82,1
EMP0415,16,0,2,92,4
EMP0415,17,0,0,77,3
EMP0415,18,1,0,97,3
EMP0415,19,0,0,100,5
EMP0415,20,0,3,75,3
EMP0415,21,0,3,86,4
EMP0415,23,0,0,62,2
EMP0415,24,0,0,99,3
EMP0415,25,0,0,87,4
EMP0415,26,0,3,75,5
EMP0415,27,0,2,89,3
EMP0415,28,2,0,80,2
EMP0415,29,0,0,65,1
EMP0415,30,0,3,68,5
EMP0415,31,0,0,62,3
EMP0415,32,0,1,78,3
EMP0415,33,0,0,77,3
EMP0415,34,0,2,88,5
EMP0415,35,0,3,71,4
EMP0415,36,3,2,67,1
EMP0415,37,0,1,61,2
EMP0415,38,0,0,96,3
EMP0415,39,0,0,94,4
EMP0415,40,0,1,64,1
EMP0415,41,0,0,85,4
EMP0415,42,3,0,81,4
EMP0415,43,0,0,96,1
EMP0415,44,1,3,86,2
EMP0415,45,0,2,77,4
EMP0415,46,0,0,60,4
EMP0415,47,0,2,68,3
EMP0415,48,0,0,95,5
EMP0415,50,0,1,90,4
EMP0415,51,1,3,73,3
EMP0415,52,0,0,89,4
EMP0416,1,0,0,63,5
EMP0416,3,0,0,92,2
EMP0416,4,0,0,92,3
EMP0416,5,0,3,80,4
EMP0416,6,0,1,83,1
EMP0416,7,0,0,69,3
EMP0416,8,0,3,80,2
EMP0416,9,2,0,91,4
EMP0416,10,0,0,75,2
EMP0416,11,0,0,97,2
EMP0416,12,0,3,64,1
EMP0416,13,0,2,81,4
EMP0416,14,0,1,69,3
EMP0416,15,0,0,98,4
EMP0416,16,2,2,87,3
EMP0416,17,0,1,83,2
EMP0416,18,0,2,90,1
EMP0416,19,0,1,80,5
EMP0416,20,0,0,75,4
EMP0416,22,2,0,81,2
EMP0416,24,0,0,97,2
EMP0416,25,3,0,68,3
EMP0416,27,2,0,77,1
EMP0416,28,0,0,60,4
EMP0416,29,0,2,64,3
EMP0416,30,0,0,69,1
EMP0416,32,0,2,82,4
EMP0416,33,2,0,71,4
EMP0416,34,3,0,93,1
EMP0416,35,0,0,98,4
EMP0416,36,0,1,79,5
EMP0416,37,0,3,74,1
EMP0416,38,0,0,97,5
EMP0416,39,0,0,83,2
EMP0416,41,1,0,61,2
EMP0416,42,0,0,96,2
EMP0416,43,3,1,95,1
EMP0416,44,0,0,66,1
EMP0416,45,2,0,88,5
EMP0416,46,0,1,83,3
EMP0416,47,0,3,95,5
EMP0416,48,0,1,75,5
EMP0416,49,0,0,81,1
EMP0416,51,0,3,75,5
EMP0416,52,0,0,62,2
EMP0417,1,0,0,99,3
EMP0417,2,0,0,72,5
EMP0417,3,1,2,95,3
EMP0417,5,0,3,72,5
EMP0417,6,0,0,70,2
EMP0417,7,0,1,97,2
EMP0417,8,0,2,63,4
EMP0417,9,0,1,67,3
EMP0417,10,0,3,68,5
EMP0417,11,3,3,96,1
EMP0417,12,0,0,83,5
EMP0417,13,0,0,63,4
EMP0417,14,0,0,65,3
EMP0417,15,0,0,66,2
EMP0417,16,0,0,77,1
EMP0417,17,2,3,83,4
EMP0417,18,0,0,76,2
EMP0417,19,0,3,96,1
EMP0417,21,0,0,65,3
EMP0417,22,2,0,78,4
EMP0417,25,0,2,61,1
EMP0417,26,0,0,94,4
EMP0417,27,0,0,78,2
EMP0417,28,2,0,98,3
EMP0417,29,0,0,67,3
EMP0417,30,0,2,99,4
EMP0417,31,0,0,65,2
EMP0417,32,0,0,78,3
EMP0417,33,0,0,82,2
EMP0417,34,0,0,87,3
EMP0417,35,3,0,90,1
EMP0417,36,1,0,83,1
EMP0417,37,1,3,65,2
EMP0417,38,0,0,63,4
EMP0417,39,0,0,91,2
EMP0417,40,0,1,92,2
EMP0417,41,1,2,74,2
EMP0417,42,1,2,70,5
EMP0417,44,0,2,95,1
EMP0417,45,0,2,87,3
EMP0417,46,0,3,71,3
EMP0417,47,0,0,78,3
EMP0417,48,0,2,73,1
EMP0417,50,0,0,97,2
EMP0417,51,0,2,74,2
EMP0417,52,2,0,67,5
EMP0418,2,0,3,87,3
EMP0418,3,0,0,73,3
EMP0418,4,3,3,91,5
EMP0418,6,0,0,91,3
EMP0418,7,0,0,81,3
EMP0418,9,0,0,79,4
EMP0418,10,0,0,94,4
EMP0418,12,0,0,71,1
EMP0418,13,0,0,85,5
EMP0418,14,0,0,60,2
EMP0418,16,0,0,100,1
EMP0418,17,0,3,96,4
EMP0418,18,1,1,61,5
EMP0418,20,0,0,94,4
EMP0418,21,0,3,64,4
EMP0418,22,0,0,95,5
EMP0418,23,0,0,88,1
EMP0418,24,0,0,73,5
EMP0418,25,0,0,79,2
EMP0418,26,0,0,95,3
EMP0418,27,0,2,79,2
EMP0418,28,3,2,87,4
EMP0418,29,2,0,77,4
EMP0418,32,0,0,79,5
EMP0418,33,0,0,87,3
EMP0418,34,0,0,83,5
EMP0418,35,0,0,88,1
EMP0418,36,0,0,98,3
EMP0418,37,0,1,81,2
EMP0418,38,0,0,77,5
EMP0418,39,0,2,95,5
EMP0418,40,0,0,83,5
EMP0418,41,0,0,78,2
EMP0418,42,1,0,71,3
EMP0418,43,0,2,83,1
EMP0418,44,0,1,81,4
EMP0418,45,0,0,91,4
EMP0418,46,0,2,98,2
EMP0418,47,0,0,75,5
EMP0418,48,0,0,87,5
EMP0418,50,0,3,60,2
EMP0418,51,0,2,98,5
EMP0418,52,0,0,83,3
EMP0419,1,0,0,73,1
EMP0419,2,0,0,66,3
EMP0419,4,0,0,93,1
EMP0419,6,3,2,97,4
EMP0419,7,0,1,81,1
EMP0419,9,0,0,91,2
EMP0419,10,1,0,91,4
EMP0419,12,0,0,77,3
EMP0419,13,0,0,89,5
EMP0419,14,0,2,83,3
EMP0419,15,0,3,62,5
EMP0419,16,1,3,76,5
EMP0419,17,0,0,68,5
EMP0419,19,0,1,81,3
EMP0419,20,2,0,78,3
EMP0419,21,2,0,88,2
EMP0419,22,0,0,94,4
EMP0419,24,0,0,73,3
EMP0419,25,0,3,75,5
EMP0419,26,0,1,78,1
EMP0419,27,0,2,82,3
EMP0419,29,0,0,82,2
EMP0419,30,0,1,73,5
EMP0419,31,0,3,87,3
EMP0419,32,3,1,70,1
EMP0419,33,0,0,81,2
EMP0419,34,0,0,90,4
EMP0419,35,0,0,90,4
EMP0419,36,0,2,94,1
EMP0419,37,0,0,66,1
EMP0419,38,0,0,73,4
EMP0419,39,0,2,63,3
EMP0419,40,0,0,88,3
EMP0419,41,0,0,90,4
EMP0419,43,0,3,98,1
EMP0419,44,2,0,64,2
EMP0419,45,3,0,66,1
EMP0419,46,0,3,83,4
EMP0419,47,1,0,80,4
EMP0419,48,1,2,71,5
EMP0419,49,0,1,90,1
EMP0419,50,0,2,61,5
